" CRUSH DATA"
"Data file SS05.txt"
"Time is 11:25:06.73."
"Date is  1-28-2005."
"TIME"	"LOAD "	"RAM"	
"Seconds"	"kN"	"MM"	
   10.981	     -23.193	      -6.555	
   11.000	     -42.725	      -6.720	
   11.021	     -52.490	      -6.995	
   11.041	     -67.139	      -7.269	
   11.060	     -35.400	      -6.903	
   11.080	     -19.531	      -6.262	
   11.100	     -14.648	      -5.841	
   11.120	     -10.986	      -5.548	
   11.140	     -12.207	      -5.420	
   11.160	     -32.959	      -6.024	
   11.181	     -32.959	      -6.226	
   11.201	     -15.869	      -5.750	
   11.221	      -7.324	      -5.164	
   11.241	      -8.545	      -4.980	
   11.261	     -12.207	      -5.109	
   11.280	      -6.104	      -4.907	
   11.300	     -24.414	      -5.475	
   11.320	     -10.986	      -5.365	
   11.340	     -36.621	      -6.006	
   11.361	     -30.518	      -6.134	
   11.380	     -32.959	      -6.207	
   11.401	     -52.490	      -6.775	
   11.421	     -36.621	      -6.647	
   11.441	     -21.973	      -6.152	
   11.461	     -26.855	      -6.152	
   11.481	     -18.311	      -5.969	
   11.500	     -20.752	      -5.988	
   11.520	     -15.869	      -5.823	
   11.540	     -26.855	      -6.061	
   11.560	     -28.076	      -6.097	
   11.580	     -12.207	      -5.731	
   11.600	     -43.945	      -6.372	
   11.621	     -24.414	      -6.097	
   11.641	     -30.518	      -6.189	
   11.661	     -74.463	      -7.214	
   11.681	     -34.180	      -6.903	
   11.701	     -17.090	      -6.079	
   11.720	     -34.180	      -6.427	
   11.740	     -24.414	      -6.281	
   11.760	      -3.662	      -4.999	
   11.780	     -39.063	      -6.079	
   11.801	     -45.166	      -6.610	
   11.820	     -57.373	      -6.921	
   11.841	     -31.738	      -6.573	
   11.861	      -1.221	      -5.054	
   11.881	     -30.518	      -5.750	
   11.901	     -36.621	      -6.390	
   11.921	     -47.607	      -6.738	
   11.940	     -23.193	      -6.281	
   11.960	      -9.766	      -5.530	
   11.980	     -10.986	      -5.182	
   12.000	      -7.324	      -5.035	
   12.020	     -23.193	      -5.640	
   12.040	      -3.662	      -5.017	
   12.061	     -15.869	      -5.383	
   12.081	     -18.311	      -5.475	
   12.101	     -23.193	      -5.585	
   12.121	     -12.207	      -5.347	
   12.141	      -2.441	      -4.614	
   12.160	      -7.324	      -4.596	
   12.180	      -6.104	      -4.596	
   12.200	      -8.545	      -4.614	
   12.220	     -19.531	      -5.054	
   12.241	     -14.648	      -5.017	
   12.260	     -31.738	      -5.804	
   12.281	     -21.973	      -5.750	
   12.301	     -48.828	      -6.537	
   12.321	     -31.738	      -6.445	
   12.340	     -40.283	      -6.482	
   12.361	     -17.090	      -5.933	
   12.380	      -8.545	      -5.200	
   12.400	     -14.648	      -5.164	
   12.420	      -4.883	      -4.871	
   12.440	     -23.193	      -5.420	
   12.460	      -8.545	      -5.237	
   12.480	      -4.883	      -4.669	
   12.501	      -7.324	      -4.651	
   12.521	      -2.441	      -4.266	
   12.541	     -15.869	      -4.706	
   12.561	     -29.297	      -5.621	
   12.581	     -12.207	      -5.310	
   12.600	     -34.180	      -5.933	
   12.620	     -10.986	      -5.383	
   12.640	     -12.207	      -4.999	
   12.660	     -24.414	      -5.402	
   12.681	     -21.973	      -5.511	
   12.700	     -42.725	      -6.299	
   12.721	     -25.635	      -6.097	
   12.741	     -57.373	      -6.757	
   12.761	     -29.297	      -6.519	
   12.781	     -39.063	      -6.519	
   12.801	     -48.828	      -6.720	
   12.820	     -18.311	      -6.006	
   12.840	     -29.297	      -6.097	
   12.860	     -12.207	      -5.768	
   12.880	     -12.207	      -5.457	
   12.901	     -15.869	      -5.566	
   12.920	      -9.766	      -5.292	
   12.941	     -12.207	      -5.182	
   12.961	     -37.842	      -6.079	
   12.981	     -12.207	      -5.640	
   13.001	     -14.648	      -5.273	
   13.021	     -12.207	      -5.219	
   13.040	     -23.193	      -5.621	
   13.060	     -51.270	      -6.555	
   13.080	     -62.256	      -7.013	
   13.100	     -17.090	      -6.134	
   13.120	     -42.725	      -6.427	
   13.140	     -18.311	      -6.097	
   13.161	     -29.297	      -6.226	
   13.181	     -43.945	      -6.555	
   13.201	     -20.752	      -6.171	
   13.221	     -21.973	      -6.097	
   13.241	     -14.648	      -5.768	
   13.260	     -12.207	      -5.530	
