" CRUSH DATA"
"Data file SS05.txt"
"Time is 14:55:07.74."
"Date is  1-26-2005."
"TIME"	"LOAD "	"RAM"	
"Seconds"	"kN"	"MM"	
    7.950	     -46.387	      -5.823	
    7.960	     -46.387	      -5.768	
    7.970	     -39.063	      -5.695	
    7.980	     -34.180	      -5.603	
    7.991	     -68.359	      -5.859	
    8.000	     -53.711	      -5.859	
    8.011	     -35.400	      -5.676	
    8.020	     -40.283	      -5.585	
    8.031	     -50.049	      -5.713	
    8.041	     -85.449	      -5.988	
    8.051	    -114.746	      -6.262	
    8.061	     -72.021	      -6.116	
    8.071	     -83.008	      -6.097	
    8.081	     -75.684	      -6.097	
    8.091	     -74.463	      -6.061	
    8.100	     -96.436	      -6.171	
    8.110	     -76.904	      -6.134	
    8.120	     -69.580	      -6.061	
    8.130	     -54.932	      -5.988	
    8.140	     -45.166	      -5.841	
    8.150	     -45.166	      -5.804	
    8.160	     -50.049	      -5.804	
    8.170	     -73.242	      -5.969	
    8.180	    -102.539	      -6.189	
    8.190	    -106.201	      -6.262	
    8.200	     -85.449	      -6.207	
    8.211	     -62.256	      -6.061	
    8.220	     -89.111	      -6.171	
    8.230	     -70.801	      -6.097	
    8.241	     -42.725	      -5.859	
    8.251	     -51.270	      -5.841	
    8.261	     -75.684	      -6.006	
    8.271	    -100.098	      -6.189	
    8.281	     -92.773	      -6.226	
    8.291	     -73.242	      -6.116	
    8.300	     -56.152	      -6.006	
    8.310	     -51.270	      -5.933	
    8.320	     -47.607	      -5.878	
    8.329	     -39.063	      -5.786	
    8.340	     -31.738	      -5.621	
    8.350	     -61.035	      -5.823	
    8.360	     -63.477	      -5.914	
    8.370	     -84.229	      -6.061	
    8.380	     -53.711	      -5.896	
    8.390	     -34.180	      -5.695	
    8.400	     -28.076	      -5.475	
    8.410	     -23.193	      -5.292	
    8.420	     -43.945	      -5.566	
    8.431	     -50.049	      -5.695	
    8.440	     -69.580	      -5.841	
    8.451	     -57.373	      -5.823	
    8.461	     -52.490	      -5.768	
    8.471	     -68.359	      -5.878	
    8.480	     -70.801	      -5.914	
    8.491	     -40.283	      -5.713	
    8.500	     -37.842	      -5.621	
    8.511	     -32.959	      -5.530	
    8.521	     -34.180	      -5.530	
    8.531	     -45.166	      -5.603	
    8.539	     -56.152	      -5.713	
    8.550	     -59.814	      -5.768	
    8.560	     -63.477	      -5.823	
    8.570	     -91.553	      -6.024	
    8.580	    -100.098	      -6.152	
    8.590	    -109.863	      -6.262	
    8.600	     -97.656	      -6.262	
    8.610	     -95.215	      -6.244	
    8.620	     -57.373	      -6.024	
    8.631	     -63.477	      -5.988	
    8.640	     -87.891	      -6.116	
    8.651	     -68.359	      -6.061	
    8.660	     -61.035	      -5.988	
    8.671	     -61.035	      -5.969	
    8.681	     -65.918	      -6.006	
    8.690	     -73.242	      -6.042	
    8.701	     -58.594	      -5.969	
    8.711	     -73.242	      -6.006	
    8.721	     -98.877	      -6.189	
    8.730	     -79.346	      -6.152	
    8.740	     -73.242	      -6.079	
    8.750	     -86.670	      -6.152	
    8.760	     -85.449	      -6.171	
    8.770	    -104.980	      -6.262	
    8.780	    -119.629	      -6.354	
    8.789	    -120.850	      -6.409	
    8.800	     -98.877	      -6.354	
    8.810	     -74.463	      -6.207	
    8.820	     -75.684	      -6.171	
    8.830	     -92.773	      -6.262	
    8.840	    -120.850	      -6.409	
    8.850	    -158.691	      -6.610	
    8.860	    -156.250	      -6.702	
    8.871	     -74.463	      -6.354	
    8.880	     -79.346	      -6.207	
    8.891	     -72.021	      -6.207	
    8.901	     -61.035	      -6.171	
    8.911	     -47.607	      -6.006	
    8.921	     -76.904	      -6.116	
    8.931	    -111.084	      -6.354	
    8.940	    -125.732	      -6.482	
    8.950	    -114.746	      -6.482	
