" CRUSH DATA"
"Data file SS05.txt"
"Time is 11:00:52.36."
"Date is  1-28-2005."
"TIME"	"LOAD "	"RAM"	
"Seconds"	"kN"	"MM"	
   17.281	     -45.166	      -5.493	
   17.301	    -108.643	      -6.189	
   17.321	     -64.697	      -6.097	
   17.341	     -83.008	      -6.152	
   17.360	    -203.857	      -6.940	
   17.380	    -211.182	      -7.251	
   17.400	     -64.697	      -6.537	
   17.420	    -129.395	      -6.720	
   17.440	    -167.236	      -6.976	
   17.460	    -218.506	      -7.251	
   17.481	     -92.773	      -6.848	
   17.501	     -39.063	      -6.226	
   17.520	     -26.855	      -5.804	
   17.541	     -18.311	      -5.511	
   17.561	     -18.311	      -5.420	
   17.579	     -76.904	      -5.988	
   17.600	     -85.449	      -6.189	
   17.620	     -25.635	      -5.713	
   17.640	      -9.766	      -5.145	
   17.660	     -10.986	      -4.980	
   17.680	     -21.973	      -5.090	
   17.701	      -6.104	      -4.889	
   17.721	     -52.490	      -5.457	
   17.741	     -23.193	      -5.328	
   17.761	     -95.215	      -5.988	
   17.781	     -84.229	      -6.116	
   17.800	     -96.436	      -6.207	
   17.820	    -167.236	      -6.738	
   17.840	    -102.539	      -6.628	
   17.860	     -45.166	      -6.152	
   17.881	     -65.918	      -6.152	
   17.900	     -41.504	      -5.969	
   17.921	     -54.932	      -6.006	
   17.940	     -32.959	      -5.859	
   17.961	     -72.021	      -6.042	
   17.981	     -70.801	      -6.116	
   18.001	     -24.414	      -5.750	
   18.020	    -118.408	      -6.354	
   18.040	     -51.270	      -6.097	
   18.060	     -84.229	      -6.207	
   18.079	    -246.582	      -7.214	
   18.100	    -104.980	      -6.921	
   18.120	     -31.738	      -6.061	
   18.141	    -104.980	      -6.445	
   18.161	     -64.697	      -6.317	
   18.181	      -2.441	      -4.999	
   18.201	    -103.760	      -6.116	
   18.221	    -133.057	      -6.610	
   18.240	    -177.002	      -6.940	
   18.260	     -81.787	      -6.610	
   18.280	      -2.441	      -5.035	
   18.300	     -69.580	      -5.786	
   18.321	    -122.070	      -6.427	
   18.340	    -151.367	      -6.757	
   18.361	     -51.270	      -6.226	
   18.381	     -14.648	      -5.475	
   18.401	     -10.986	      -5.164	
   18.421	      -9.766	      -5.035	
   18.440	     -57.373	      -5.640	
   18.460	      -7.324	      -5.054	
   18.480	     -41.504	      -5.365	
   18.500	     -36.621	      -5.457	
   18.520	     -50.049	      -5.566	
   18.540	     -23.193	      -5.347	
   18.560	      -1.221	      -4.614	
   18.581	      -8.545	      -4.614	
   18.601	      -7.324	      -4.596	
   18.621	      -9.766	      -4.614	
   18.641	     -35.400	      -5.072	
   18.661	     -21.973	      -5.035	
   18.680	     -90.332	      -5.823	
   18.700	     -52.490	      -5.768	
   18.720	    -157.471	      -6.537	
   18.740	     -92.773	      -6.464	
   18.761	    -111.084	      -6.500	
   18.780	     -37.842	      -5.951	
   18.801	      -9.766	      -5.145	
   18.821	     -20.752	      -5.145	
   18.841	      -6.104	      -4.834	
   18.861	     -48.828	      -5.402	
   18.881	     -19.531	      -5.219	
   18.900	      -2.441	      -4.688	
   18.920	      -9.766	      -4.651	
   18.940	       1.221	      -4.248	
   18.960	     -21.973	      -4.706	
   18.981	     -79.346	      -5.676	
   19.000	     -26.855	      -5.365	
   19.021	    -111.084	      -6.061	
   19.041	     -23.193	      -5.457	
   19.061	     -13.428	      -5.054	
   19.081	     -51.270	      -5.438	
   19.101	     -50.049	      -5.548	
   19.120	    -135.498	      -6.317	
   19.140	     -67.139	      -6.152	
   19.160	    -186.768	      -6.793	
   19.180	     -89.111	      -6.537	
   19.200	    -107.422	      -6.519	
   19.220	    -147.705	      -6.738	
   19.241	     -31.738	      -5.933	
   19.261	     -70.801	      -6.042	
   19.281	     -25.635	      -5.713	
   19.301	     -18.311	      -5.420	
   19.321	     -36.621	      -5.530	
   19.340	     -13.428	      -5.273	
   19.360	     -15.869	      -5.182	
   19.380	    -103.760	      -6.116	
   19.400	     -26.855	      -5.603	
   19.421	     -14.648	      -5.255	
   19.440	     -20.752	      -5.219	
   19.461	     -61.035	      -5.658	
   19.481	    -158.691	      -6.573	
   19.501	    -202.637	      -7.050	
   19.521	     -41.504	      -6.134	
   19.541	    -113.525	      -6.445	
   19.560	     -47.607	      -6.134	
   19.580	     -79.346	      -6.226	
   19.600	    -129.395	      -6.573	
   19.620	     -51.270	      -6.171	
   19.640	     -53.711	      -6.079	
   19.660	     -25.635	      -5.768	
   19.681	     -19.531	      -5.530	
   19.701	     -25.635	      -5.493	
   19.721	     -41.504	      -5.640	
   19.741	    -102.539	      -6.207	
   19.761	    -167.236	      -6.775	
   19.780	    -118.408	      -6.720	
   19.800	     -61.035	      -6.299	
   19.820	     -35.400	      -5.914	
   19.840	    -125.732	      -6.500	
   19.861	     -32.959	      -5.951	
   19.880	     -14.648	      -5.402	
   19.901	     -51.270	      -5.695	
   19.921	     -98.877	      -6.189	
   19.941	    -158.691	      -6.720	
   19.961	     -91.553	      -6.519	
   19.981	     -54.932	      -6.207	
   20.000	     -29.297	      -5.841	
   20.020	     -34.180	      -5.731	
   20.040	     -25.635	      -5.640	
   20.060	     -13.428	      -5.365	
   20.080	     -12.207	      -5.145	
   20.100	     -97.656	      -6.061	
   20.121	     -51.270	      -5.951	
   20.141	    -136.719	      -6.482	
   20.161	     -15.869	      -5.603	
   20.181	     -17.090	      -5.292	
   20.201	      -2.441	      -4.779	
